2236.75048828125,73.84228515625
2266.11083984375,93.52880859375
2254.2919921875,163.404296875
2266.73046875,80.78271484375
2269.61181640625,91.8134765625
2263.0224609375,89.42138671875
2292.78271484375,85.8828125
2308.16357421875,79.60205078125
2274.1572265625,82.4345703125
2300.76171875,88.6943359375
2277.5126953125,87.03271484375
2303.71826171875,74.7939453125
2281.28564453125,86.470703125
2277.76171875,79.5673828125
2270.91357421875,89.40234375
2266.12353515625,79.41650390625
2293.26904296875,78.8623046875
2274.2216796875,72.81103515625
2284.64892578125,74.16455078125
2270.9404296875,75.66796875
2299.79638671875,82.03662109375
2259.31689453125,80.513671875
2289.64892578125,84.75048828125
2368.1748046875,81.611328125
2266.7998046875,90.07470703125
2292.2890625,84.2783203125
2288.126953125,78.04931640625
2274.96630859375,76.73486328125
2295.95751953125,82.115234375
2281.73974609375,90.90087890625
2267.25146484375,97.21875
2265.4931640625,86.74853515625
2283.150390625,93.1474609375
2284.2158203125,73.61474609375
2283.349609375,96.31591796875
2263.9931640625,98.71826171875
2255.0458984375,72.5693359375
2285.8154296875,88.78076171875
2281.45166015625,97.54833984375
2301.0595703125,94.734375
2281.63037109375,89.4853515625
2288.72216796875,82.36376953125
2356.6708984375,165.7138671875
2265.8232421875,84.4599609375
2289.30224609375,88.59619140625
2270.16650390625,83.96826171875
2248.04150390625,76.67724609375
2265.7685546875,93.763671875
2273.89794921875,86.07470703125
2293.779296875,78.98681640625
2274.38330078125,83.93994140625
2292.02099609375,73.3955078125
2242.1953125,86.10498046875
2347.216796875,94.15869140625
2412.626953125,178.81640625
2278.431640625,88.3359375
2258.43212890625,79.83203125
2277.98779296875,88.50634765625
2269.73681640625,86.20263671875
2263.109375,88.4775390625
2522.73486328125,95.86865234375
2239.86279296875,84.10986328125
2263.09326171875,85.56640625
2368.392578125,98.6396484375
2273.54443359375,78.20458984375
2319.2509765625,91.2578125
2281.82861328125,73.1005859375
2278.43212890625,85.22607421875
2281.47119140625,95.4931640625
2266.212890625,89.45556640625
2270.81201171875,84.26025390625
2263.1357421875,78.81103515625
2390.52490234375,86.8662109375
2367.89453125,76.86572265625
2292.51025390625,87.90869140625
2288.9482421875,87.20849609375
2292.9287109375,215.2158203125
2288.234375,83.2060546875
2311.6474609375,89.07275390625
2248.255859375,87.87890625
2281.529296875,91.79150390625
2274.41357421875,103.55078125
2288.52978515625,82.98193359375
2267.0634765625,88.35595703125
2300.10791015625,91.24072265625
2360.18359375,80.671875
2267.2880859375,97.6337890625
2292.4521484375,81.99267578125
2225.26025390625,72.02197265625
2270.06005859375,81.1455078125
2281.35986328125,91.7119140625
1783.6328125,55.2744140625
1693.96337890625,32.52734375
1782.28662109375,43.666015625
2287.73193359375,75.8388671875
2264.01171875,85.61572265625
2265.7900390625,76.1884765625
2270.40478515625,85.50341796875
2266.4228515625,73.20947265625
2289.69580078125,84.51806640625
2288.56494140625,87.025390625
2258.3466796875,85.52490234375
2285.83056640625,87.703125
2262.95166015625,83.5693359375
2285.05908203125,95.10009765625
2338.24169921875,79.01806640625
2476.8623046875,93.89501953125
2296.39794921875,92.68798828125
2534.04736328125,101.646484375
2518.8662109375,92.05224609375
2376.232421875,86.89501953125
